TIME_PERIOD,variable,value,Country,Frequency
2018-01-01,PCPI_IX,101.21,FI,M
2018-02-01,PCPI_IX,101.52,FI,M
2018-03-01,PCPI_IX,101.73,FI,M
2018-04-01,PCPI_IX,101.98,FI,M
2018-05-01,PCPI_IX,102.09,FI,M
2018-06-01,PCPI_IX,102.32,FI,M
2018-07-01,PCPI_IX,102.23,FI,M
2018-08-01,PCPI_IX,102.38,FI,M
2018-09-01,PCPI_IX,102.6,FI,M
2018-10-01,PCPI_IX,102.85,FI,M
2018-11-01,PCPI_IX,102.83,FI,M
2018-12-01,PCPI_IX,102.71,FI,M
2019-01-01,PCPI_IX,102.31,FI,M
2019-02-01,PCPI_IX,102.8,FI,M
2019-03-01,PCPI_IX,102.87,FI,M
2019-04-01,PCPI_IX,103.47,FI,M
2019-05-01,PCPI_IX,103.29,FI,M
2019-06-01,PCPI_IX,103.36,FI,M
2019-07-01,PCPI_IX,103.08,FI,M
2019-08-01,PCPI_IX,103.5,FI,M
2019-09-01,PCPI_IX,103.54,FI,M
2019-10-01,PCPI_IX,103.62,FI,M
2019-11-01,PCPI_IX,103.52,FI,M
2019-12-01,PCPI_IX,103.65,FI,M
2020-01-01,PCPI_IX,103.32,FI,M
2020-02-01,PCPI_IX,103.67,FI,M
2020-03-01,PCPI_IX,103.49,FI,M
2020-04-01,PCPI_IX,103.14,FI,M
2020-05-01,PCPI_IX,103.12,FI,M
2020-06-01,PCPI_IX,103.32,FI,M
2020-07-01,PCPI_IX,103.69,FI,M
2020-08-01,PCPI_IX,103.71,FI,M
2020-09-01,PCPI_IX,103.71,FI,M
2020-10-01,PCPI_IX,103.81,FI,M
2020-11-01,PCPI_IX,103.74,FI,M
2020-12-01,PCPI_IX,103.89,FI,M
2021-01-01,PCPI_IX,104.24,FI,M
2021-02-01,PCPI_IX,104.62,FI,M
2021-03-01,PCPI_IX,104.87,FI,M
2021-04-01,PCPI_IX,105.26,FI,M
2021-05-01,PCPI_IX,105.42,FI,M
2021-06-01,PCPI_IX,105.36,FI,M
2021-07-01,PCPI_IX,105.71,FI,M
2021-08-01,PCPI_IX,105.96,FI,M
2021-09-01,PCPI_IX,106.29,FI,M
2021-10-01,PCPI_IX,107.09,FI,M
2021-11-01,PCPI_IX,107.57,FI,M
2021-12-01,PCPI_IX,107.49,FI,M
2022-01-01,PCPI_IX,108.8,FI,M
2022-02-01,PCPI_IX,109.36,FI,M
2022-03-01,PCPI_IX,110.95,FI,M
2022-04-01,PCPI_IX,111.3,FI,M
2022-05-01,PCPI_IX,112.76,FI,M
2022-06-01,PCPI_IX,113.57,FI,M
2022-07-01,PCPI_IX,113.94,FI,M
2022-08-01,PCPI_IX,114.03,FI,M
2022-09-01,PCPI_IX,114.92,FI,M
2022-10-01,PCPI_IX,115.99,FI,M
2022-11-01,PCPI_IX,117.4,FI,M
2022-12-01,PCPI_IX,117.32,FI,M
2023-01-01,PCPI_IX,117.99,FI,M
2023-02-01,PCPI_IX,118.98,FI,M
2023-03-01,PCPI_IX,119.75,FI,M
2023-04-01,PCPI_IX,120.12,FI,M
2023-05-01,PCPI_IX,120.45,FI,M
2023-06-01,PCPI_IX,120.69,FI,M
2023-07-01,PCPI_IX,121.3,FI,M
2023-08-01,PCPI_IX,120.43,FI,M
2023-09-01,PCPI_IX,121.28,FI,M
2023-10-01,PCPI_IX,121.62,FI,M
2023-11-01,PCPI_IX,121.22,FI,M
2023-12-01,PCPI_IX,121.54,FI,M
2015-01-01,PCPI_IX,98.95893,GR,M
2015-02-01,PCPI_IX,98.32365,GR,M
2015-03-01,PCPI_IX,100.6435,GR,M
2015-04-01,PCPI_IX,101.1415,GR,M
2015-05-01,PCPI_IX,100.2931,GR,M
2015-06-01,PCPI_IX,100.9319,GR,M
2015-07-01,PCPI_IX,99.60091,GR,M
2015-08-01,PCPI_IX,99.16573,GR,M
2015-09-01,PCPI_IX,100.9507,GR,M
2015-10-01,PCPI_IX,100.8479,GR,M
2015-11-01,PCPI_IX,100.085,GR,M
2015-12-01,PCPI_IX,100.1802,GR,M
2016-01-01,PCPI_IX,98.23194,GR,M
2016-02-01,PCPI_IX,97.81647,GR,M
2016-03-01,PCPI_IX,99.13334,GR,M
2016-04-01,PCPI_IX,99.86896,GR,M
2016-05-01,PCPI_IX,99.42143,GR,M
2016-06-01,PCPI_IX,100.2144,GR,M
2016-07-01,PCPI_IX,98.56171,GR,M
2016-08-01,PCPI_IX,98.22573,GR,M
2016-09-01,PCPI_IX,99.97171,GR,M
2016-10-01,PCPI_IX,100.361,GR,M
2016-11-01,PCPI_IX,99.19601,GR,M
2016-12-01,PCPI_IX,100.2032,GR,M
2017-01-01,PCPI_IX,99.37193,GR,M
2017-02-01,PCPI_IX,99.08846,GR,M
2017-03-01,PCPI_IX,100.8641,GR,M
2017-04-01,PCPI_IX,101.5086,GR,M
2017-05-01,PCPI_IX,100.6075,GR,M
2017-06-01,PCPI_IX,101.2326,GR,M
2017-07-01,PCPI_IX,99.54681,GR,M
2017-08-01,PCPI_IX,99.10225,GR,M
2017-09-01,PCPI_IX,100.976,GR,M
2017-10-01,PCPI_IX,101.078,GR,M
2017-11-01,PCPI_IX,100.3294,GR,M
2017-12-01,PCPI_IX,100.8567,GR,M
2018-01-01,PCPI_IX,99.19773,GR,M
2018-02-01,PCPI_IX,99.14742,GR,M
2018-03-01,PCPI_IX,100.6283,GR,M
2018-04-01,PCPI_IX,101.5464,GR,M
2018-05-01,PCPI_IX,101.2169,GR,M
2018-06-01,PCPI_IX,102.2162,GR,M
2018-07-01,PCPI_IX,100.3949,GR,M
2018-08-01,PCPI_IX,100.0636,GR,M
2018-09-01,PCPI_IX,102.0771,GR,M
2018-10-01,PCPI_IX,102.8657,GR,M
2018-11-01,PCPI_IX,101.3194,GR,M
2018-12-01,PCPI_IX,101.4247,GR,M
2019-01-01,PCPI_IX,99.63316,GR,M
2019-02-01,PCPI_IX,99.76237,GR,M
2019-03-01,PCPI_IX,101.5773,GR,M
2019-04-01,PCPI_IX,102.5825,GR,M
2019-05-01,PCPI_IX,101.447,GR,M
2019-06-01,PCPI_IX,101.9322,GR,M
2019-07-01,PCPI_IX,100.4417,GR,M
2019-08-01,PCPI_IX,99.89312,GR,M
2019-09-01,PCPI_IX,102.0011,GR,M
2019-10-01,PCPI_IX,102.1335,GR,M
2019-11-01,PCPI_IX,101.5452,GR,M
2019-12-01,PCPI_IX,102.2159,GR,M
2020-01-01,PCPI_IX,100.4932,GR,M
2020-02-01,PCPI_IX,99.99115,GR,M
2020-03-01,PCPI_IX,101.5734,GR,M
2020-04-01,PCPI_IX,101.11,GR,M
2020-05-01,PCPI_IX,100.2883,GR,M
2020-06-01,PCPI_IX,100.3326,GR,M
2020-07-01,PCPI_IX,98.62508,GR,M
2020-08-01,PCPI_IX,97.98655,GR,M
2020-09-01,PCPI_IX,99.97928,GR,M
2020-10-01,PCPI_IX,100.328,GR,M
2020-11-01,PCPI_IX,99.44819,GR,M
2020-12-01,PCPI_IX,99.84424,GR,M
2021-01-01,PCPI_IX,98.51936,GR,M
2021-02-01,PCPI_IX,98.72287,GR,M
2021-03-01,PCPI_IX,99.91077,GR,M
2021-04-01,PCPI_IX,100.8194,GR,M
2021-05-01,PCPI_IX,100.4253,GR,M
2021-06-01,PCPI_IX,101.3644,GR,M
2021-07-01,PCPI_IX,99.9576,GR,M
2021-08-01,PCPI_IX,99.82729,GR,M
2021-09-01,PCPI_IX,102.1906,GR,M
2021-10-01,PCPI_IX,103.7527,GR,M
2021-11-01,PCPI_IX,104.2444,GR,M
2021-12-01,PCPI_IX,104.9512,GR,M
2022-01-01,PCPI_IX,104.6765,GR,M
2022-02-01,PCPI_IX,105.8447,GR,M
2022-03-01,PCPI_IX,108.7529,GR,M
2022-04-01,PCPI_IX,111.0755,GR,M
2022-05-01,PCPI_IX,111.8028,GR,M
2022-06-01,PCPI_IX,113.6232,GR,M
2022-07-01,PCPI_IX,111.5434,GR,M
2022-08-01,PCPI_IX,111.2114,GR,M
2022-09-01,PCPI_IX,114.4781,GR,M
2022-10-01,PCPI_IX,113.1579,GR,M
2022-11-01,PCPI_IX,113.1462,GR,M
2022-12-01,PCPI_IX,112.5329,GR,M
2023-01-01,PCPI_IX,111.9927,GR,M
2023-02-01,PCPI_IX,112.3291,GR,M
2023-03-01,PCPI_IX,113.726,GR,M
2023-04-01,PCPI_IX,114.4513,GR,M
2023-05-01,PCPI_IX,114.9127,GR,M
2023-06-01,PCPI_IX,115.6235,GR,M
2023-07-01,PCPI_IX,114.2994,GR,M
2023-08-01,PCPI_IX,114.2631,GR,M
2023-09-01,PCPI_IX,116.3428,GR,M
2023-10-01,PCPI_IX,117.004,GR,M
2023-11-01,PCPI_IX,116.5737,GR,M
2023-12-01,PCPI_IX,116.473,GR,M
2015-01-01,PCPI_IX,102.016498625115,WS,M
2015-02-01,PCPI_IX,100.824931255729,WS,M
2015-03-01,PCPI_IX,99.7250229147571,WS,M
2015-04-01,PCPI_IX,101.008249312557,WS,M
2015-05-01,PCPI_IX,99.083409715857,WS,M
2015-06-01,PCPI_IX,99.3583868010999,WS,M
2015-07-01,PCPI_IX,100.916590284143,WS,M
2015-08-01,PCPI_IX,98.4417965169569,WS,M
2015-09-01,PCPI_IX,97.3418881759853,WS,M
2015-10-01,PCPI_IX,99.1750687442713,WS,M
2015-11-01,PCPI_IX,99.6333638863428,WS,M
2015-12-01,PCPI_IX,100.366636113657,WS,M
2016-01-01,PCPI_IX,104.399633363886,WS,M
2016-02-01,PCPI_IX,100,WS,M
2016-03-01,PCPI_IX,99.6025283497172,WS,M
2016-04-01,PCPI_IX,99.4615220217483,WS,M
2016-05-01,PCPI_IX,100.244960821682,WS,M
2016-06-01,PCPI_IX,101.595334122642,WS,M
2016-07-01,PCPI_IX,103.434728390809,WS,M
2016-08-01,PCPI_IX,101.664321959755,WS,M
2016-09-01,PCPI_IX,101.323218033597,WS,M
2016-10-01,PCPI_IX,100.516778896117,WS,M
2016-11-01,PCPI_IX,100.177935175914,WS,M
2016-12-01,PCPI_IX,101.1,WS,M
2017-01-01,PCPI_IX,101.510224987628,WS,M
2017-02-01,PCPI_IX,101.64428149135,WS,M
2017-03-01,PCPI_IX,100.999148131232,WS,M
2017-04-01,PCPI_IX,100.726728014188,WS,M
2017-05-01,PCPI_IX,101.69852333262,WS,M
2017-06-01,PCPI_IX,102.63313737689,WS,M
2017-07-01,PCPI_IX,103.397254377839,WS,M
2017-08-01,PCPI_IX,104.291040958973,WS,M
2017-09-01,PCPI_IX,103.612088871646,WS,M
2017-10-01,PCPI_IX,104.27016417842,WS,M
2017-11-01,PCPI_IX,104.99064273223,WS,M
2017-12-01,PCPI_IX,104.983090843863,WS,M
2018-01-01,PCPI_IX,105.739377413732,WS,M
2018-02-01,PCPI_IX,105.307543881421,WS,M
2018-03-01,PCPI_IX,104.654522730531,WS,M
2018-04-01,PCPI_IX,105.309089222365,WS,M
2018-05-01,PCPI_IX,107.354785651044,WS,M
2018-06-01,PCPI_IX,108.567186758379,WS,M
2018-07-01,PCPI_IX,109.701512483795,WS,M
2018-08-01,PCPI_IX,109.392197948056,WS,M
2018-09-01,PCPI_IX,108.721815853394,WS,M
2018-10-01,PCPI_IX,109.02150009638,WS,M
2018-11-01,PCPI_IX,106.523671640066,WS,M
2018-12-01,PCPI_IX,106.291510722207,WS,M
2019-01-01,PCPI_IX,104.553477437519,WS,M
2019-02-01,PCPI_IX,105.271585317073,WS,M
2019-03-01,PCPI_IX,107.011869907211,WS,M
2019-04-01,PCPI_IX,106.841658932138,WS,M
2019-05-01,PCPI_IX,108.043630575209,WS,M
2019-06-01,PCPI_IX,108.472898407733,WS,M
2019-07-01,PCPI_IX,110.146294635023,WS,M
2019-08-01,PCPI_IX,110.057045693293,WS,M
2019-09-01,PCPI_IX,110.147776713342,WS,M
2019-10-01,PCPI_IX,109.943172270502,WS,M
2019-11-01,PCPI_IX,109.811393573277,WS,M
2019-12-01,PCPI_IX,108.922374432735,WS,M
2020-01-01,PCPI_IX,109.720645969846,WS,M
2020-02-01,PCPI_IX,110.483004663096,WS,M
2020-03-01,PCPI_IX,111.043329272818,WS,M
2020-04-01,PCPI_IX,107.930136888967,WS,M
2020-05-01,PCPI_IX,105.769504043725,WS,M
2020-06-01,PCPI_IX,104.913171280872,WS,M
2020-07-01,PCPI_IX,106.265484909582,WS,M
2020-08-01,PCPI_IX,106.962957586473,WS,M
2020-09-01,PCPI_IX,105.613525445846,WS,M
2020-10-01,PCPI_IX,103.588089904064,WS,M
2020-11-01,PCPI_IX,103.171220612706,WS,M
2020-12-01,PCPI_IX,103.378432769675,WS,M
2021-01-01,PCPI_IX,103.671349203924,WS,M
2021-02-01,PCPI_IX,105.627088249921,WS,M
2021-03-01,PCPI_IX,107.109652682584,WS,M
2021-04-01,PCPI_IX,107.0818926107,WS,M
2021-05-01,PCPI_IX,107.692574029064,WS,M
2021-06-01,PCPI_IX,109.193104164047,WS,M
2021-07-01,PCPI_IX,111.038829321387,WS,M
2021-08-01,PCPI_IX,112.735399105219,WS,M
2021-09-01,PCPI_IX,112.777633410612,WS,M
2021-10-01,PCPI_IX,113.608676536663,WS,M
2021-11-01,PCPI_IX,113.040427894716,WS,M
2021-12-01,PCPI_IX,115.331535969146,WS,M
2022-01-01,PCPI_IX,114.840910780558,WS,M
2022-02-01,PCPI_IX,115.347964074844,WS,M
2022-03-01,PCPI_IX,116.161256110902,WS,M
2022-04-01,PCPI_IX,117.223736732729,WS,M
2022-05-01,PCPI_IX,117.307177127274,WS,M
2022-06-01,PCPI_IX,121.042734152588,WS,M
2022-07-01,PCPI_IX,125.347519286258,WS,M
2022-08-01,PCPI_IX,129.853686025407,WS,M
2022-09-01,PCPI_IX,130.055694843589,WS,M
2022-10-01,PCPI_IX,127.725367764613,WS,M
2022-11-01,PCPI_IX,124.56790953684,WS,M
2022-12-01,PCPI_IX,124.011366294456,WS,M
2023-01-01,PCPI_IX,128.160854428929,WS,M
2023-02-01,PCPI_IX,128.980824994874,WS,M
2023-03-01,PCPI_IX,129.804995604056,WS,M
2023-04-01,PCPI_IX,131.817536839218,WS,M
2023-05-01,PCPI_IX,131.52852817038,WS,M
2023-06-01,PCPI_IX,133.919695951682,WS,M
2023-07-01,PCPI_IX,133.950948696455,WS,M
2023-08-01,PCPI_IX,132.785467054192,WS,M
2023-09-01,PCPI_IX,131.725935742864,WS,M
2023-10-01,PCPI_IX,132.295802846543,WS,M
2023-11-01,PCPI_IX,132.414295387111,WS,M
2023-12-01,PCPI_IX,132.032575956661,WS,M
2015-01-01,PCPI_IX,98.86,FR,M
2015-02-01,PCPI_IX,99.52,FR,M
2015-03-01,PCPI_IX,100.17,FR,M
2015-04-01,PCPI_IX,100.28,FR,M
2015-05-01,PCPI_IX,100.52,FR,M
2015-06-01,PCPI_IX,100.44,FR,M
2015-07-01,PCPI_IX,100.03,FR,M
2015-08-01,PCPI_IX,100.35,FR,M
2015-09-01,PCPI_IX,99.95,FR,M
2015-10-01,PCPI_IX,100.01,FR,M
2015-11-01,PCPI_IX,99.82,FR,M
2015-12-01,PCPI_IX,100.04,FR,M
2016-01-01,PCPI_IX,99.08,FR,M
2016-02-01,PCPI_IX,99.33,FR,M
2016-03-01,PCPI_IX,100.02,FR,M
2016-04-01,PCPI_IX,100.09,FR,M
2016-05-01,PCPI_IX,100.5,FR,M
2016-06-01,PCPI_IX,100.63,FR,M
2016-07-01,PCPI_IX,100.25,FR,M
2016-08-01,PCPI_IX,100.58,FR,M
2016-09-01,PCPI_IX,100.34,FR,M
2016-10-01,PCPI_IX,100.37,FR,M
2016-11-01,PCPI_IX,100.35,FR,M
2016-12-01,PCPI_IX,100.65,FR,M
2017-01-01,PCPI_IX,100.41,FR,M
2017-02-01,PCPI_IX,100.53,FR,M
2017-03-01,PCPI_IX,101.17,FR,M
2017-04-01,PCPI_IX,101.26,FR,M
2017-05-01,PCPI_IX,101.31,FR,M
2017-06-01,PCPI_IX,101.32,FR,M
2017-07-01,PCPI_IX,100.97,FR,M
2017-08-01,PCPI_IX,101.49,FR,M
2017-09-01,PCPI_IX,101.33,FR,M
2017-10-01,PCPI_IX,101.43,FR,M
2017-11-01,PCPI_IX,101.53,FR,M
2017-12-01,PCPI_IX,101.85,FR,M
2018-01-01,PCPI_IX,101.75,FR,M
2018-02-01,PCPI_IX,101.72,FR,M
2018-03-01,PCPI_IX,102.75,FR,M
2018-04-01,PCPI_IX,102.92,FR,M
2018-05-01,PCPI_IX,103.36,FR,M
2018-06-01,PCPI_IX,103.37,FR,M
2018-07-01,PCPI_IX,103.28,FR,M
2018-08-01,PCPI_IX,103.78,FR,M
2018-09-01,PCPI_IX,103.56,FR,M
2018-10-01,PCPI_IX,103.67,FR,M
2018-11-01,PCPI_IX,103.45,FR,M
2018-12-01,PCPI_IX,103.47,FR,M
2019-01-01,PCPI_IX,103.01,FR,M
2019-02-01,PCPI_IX,103.06,FR,M
2019-03-01,PCPI_IX,103.89,FR,M
2019-04-01,PCPI_IX,104.22,FR,M
2019-05-01,PCPI_IX,104.33,FR,M
2019-06-01,PCPI_IX,104.58,FR,M
2019-07-01,PCPI_IX,104.38,FR,M
2019-08-01,PCPI_IX,104.86,FR,M
2019-09-01,PCPI_IX,104.5,FR,M
2019-10-01,PCPI_IX,104.46,FR,M
2019-11-01,PCPI_IX,104.52,FR,M
2019-12-01,PCPI_IX,104.98,FR,M
2020-01-01,PCPI_IX,104.54,FR,M
2020-02-01,PCPI_IX,104.53,FR,M
2020-03-01,PCPI_IX,104.59,FR,M
2020-04-01,PCPI_IX,104.56,FR,M
2020-05-01,PCPI_IX,104.71,FR,M
2020-06-01,PCPI_IX,104.79,FR,M
2020-07-01,PCPI_IX,105.19,FR,M
2020-08-01,PCPI_IX,105.09,FR,M
2020-09-01,PCPI_IX,104.55,FR,M
2020-10-01,PCPI_IX,104.51,FR,M
2020-11-01,PCPI_IX,104.73,FR,M
2020-12-01,PCPI_IX,104.96,FR,M
2021-01-01,PCPI_IX,105.12,FR,M
2021-02-01,PCPI_IX,105.12,FR,M
2021-03-01,PCPI_IX,105.75,FR,M
2021-04-01,PCPI_IX,105.86,FR,M
2021-05-01,PCPI_IX,106.2,FR,M
2021-06-01,PCPI_IX,106.34,FR,M
2021-07-01,PCPI_IX,106.4,FR,M
2021-08-01,PCPI_IX,107.05,FR,M
2021-09-01,PCPI_IX,106.81,FR,M
2021-10-01,PCPI_IX,107.25,FR,M
2021-11-01,PCPI_IX,107.64,FR,M
2021-12-01,PCPI_IX,107.85,FR,M
2022-01-01,PCPI_IX,108.12,FR,M
2022-02-01,PCPI_IX,108.94,FR,M
2022-03-01,PCPI_IX,110.49,FR,M
2022-04-01,PCPI_IX,110.97,FR,M
2022-05-01,PCPI_IX,111.72,FR,M
2022-06-01,PCPI_IX,112.55,FR,M
2022-07-01,PCPI_IX,112.87,FR,M
2022-08-01,PCPI_IX,113.38,FR,M
2022-09-01,PCPI_IX,112.74,FR,M
2022-10-01,PCPI_IX,113.9,FR,M
2022-11-01,PCPI_IX,114.26,FR,M
2022-12-01,PCPI_IX,114.16,FR,M
2023-01-01,PCPI_IX,114.6,FR,M
2023-02-01,PCPI_IX,115.78,FR,M
2023-03-01,PCPI_IX,116.79,FR,M
2023-04-01,PCPI_IX,117.5,FR,M
2023-05-01,PCPI_IX,117.44,FR,M
2023-06-01,PCPI_IX,117.65,FR,M
2023-07-01,PCPI_IX,117.71,FR,M
2023-08-01,PCPI_IX,118.89,FR,M
2023-09-01,PCPI_IX,118.26,FR,M
2023-10-01,PCPI_IX,118.43,FR,M
2023-11-01,PCPI_IX,118.23,FR,M
2023-12-01,PCPI_IX,118.39,FR,M
2015-01-01,PCPI_IX,148.4945,IS,M
2015-02-01,PCPI_IX,149.489,IS,M
2015-03-01,PCPI_IX,151.0101,IS,M
2015-04-01,PCPI_IX,151.2509,IS,M
2015-05-01,PCPI_IX,151.6734,IS,M
2015-06-01,PCPI_IX,152.0359,IS,M
2015-07-01,PCPI_IX,152.3092,IS,M
2015-08-01,PCPI_IX,153.1112,IS,M
2015-09-01,PCPI_IX,152.5178,IS,M
2015-10-01,PCPI_IX,152.6009,IS,M
2015-11-01,PCPI_IX,152.0896,IS,M
2015-12-01,PCPI_IX,152.5935,IS,M
2016-01-01,PCPI_IX,151.6849,IS,M
2016-02-01,PCPI_IX,152.7308,IS,M
2016-03-01,PCPI_IX,153.2888,IS,M
2016-04-01,PCPI_IX,153.6005,IS,M
2016-05-01,PCPI_IX,154.2288,IS,M
2016-06-01,PCPI_IX,154.5129,IS,M
2016-07-01,PCPI_IX,154.0337,IS,M
2016-08-01,PCPI_IX,154.5791,IS,M
2016-09-01,PCPI_IX,155.3227,IS,M
2016-10-01,PCPI_IX,155.318,IS,M
2016-11-01,PCPI_IX,155.2634,IS,M
2016-12-01,PCPI_IX,155.4825,IS,M
2017-01-01,PCPI_IX,154.5941,IS,M
2017-02-01,PCPI_IX,155.7064,IS,M
2017-03-01,PCPI_IX,155.7938,IS,M
2017-04-01,PCPI_IX,156.5912,IS,M
2017-05-01,PCPI_IX,156.8959,IS,M
2017-06-01,PCPI_IX,156.8984,IS,M
2017-07-01,PCPI_IX,156.8482,IS,M
2017-08-01,PCPI_IX,157.2617,IS,M
2017-09-01,PCPI_IX,157.467,IS,M
2017-10-01,PCPI_IX,158.212,IS,M
2017-11-01,PCPI_IX,157.9546,IS,M
2017-12-01,PCPI_IX,158.3913,IS,M
2018-01-01,PCPI_IX,158.2602,IS,M
2018-02-01,PCPI_IX,159.1899,IS,M
2018-03-01,PCPI_IX,160.0876,IS,M
2018-04-01,PCPI_IX,160.1431,IS,M
2018-05-01,PCPI_IX,160.0266,IS,M
2018-06-01,PCPI_IX,161.0064,IS,M
2018-07-01,PCPI_IX,161.0903,IS,M
2018-08-01,PCPI_IX,161.3824,IS,M
2018-09-01,PCPI_IX,161.7958,IS,M
2018-10-01,PCPI_IX,162.7123,IS,M
2018-11-01,PCPI_IX,163.1156,IS,M
2018-12-01,PCPI_IX,164.3134,IS,M
2019-01-01,PCPI_IX,163.6191,IS,M
2019-02-01,PCPI_IX,163.9348,IS,M
2019-03-01,PCPI_IX,164.7906,IS,M
2019-04-01,PCPI_IX,165.3884,IS,M
2019-05-01,PCPI_IX,165.7701,IS,M
2019-06-01,PCPI_IX,166.3906,IS,M
2019-07-01,PCPI_IX,166.02440000000001,IS,M
2019-08-01,PCPI_IX,166.4902,IS,M
2019-09-01,PCPI_IX,166.6389,IS,M
2019-10-01,PCPI_IX,167.2428,IS,M
2019-11-01,PCPI_IX,167.4478,IS,M
2019-12-01,PCPI_IX,167.6497,IS,M
2020-01-01,PCPI_IX,166.3978,IS,M
2020-02-01,PCPI_IX,167.9326,IS,M
2020-03-01,PCPI_IX,168.302,IS,M
2020-04-01,PCPI_IX,169.1355,IS,M
2020-05-01,PCPI_IX,170.0411,IS,M
2020-06-01,PCPI_IX,170.8013,IS,M
2020-07-01,PCPI_IX,171.0439,IS,M
2020-08-01,PCPI_IX,171.8155,IS,M
2020-09-01,PCPI_IX,172.4768,IS,M
2020-10-01,PCPI_IX,173.2141,IS,M
2020-11-01,PCPI_IX,173.2962,IS,M
2020-12-01,PCPI_IX,173.6438,IS,M
2021-01-01,PCPI_IX,173.5516,IS,M
2021-02-01,PCPI_IX,174.738,IS,M
2021-03-01,PCPI_IX,175.6005,IS,M
2021-04-01,PCPI_IX,176.8266,IS,M
2021-05-01,PCPI_IX,177.5977,IS,M
2021-06-01,PCPI_IX,178.054,IS,M
2021-07-01,PCPI_IX,178.3352,IS,M
2021-08-01,PCPI_IX,179.1543,IS,M
2021-09-01,PCPI_IX,179.9815,IS,M
2021-10-01,PCPI_IX,181.0733,IS,M
2021-11-01,PCPI_IX,181.6901,IS,M
2021-12-01,PCPI_IX,182.5203,IS,M
2022-01-01,PCPI_IX,183.4165,IS,M
2022-02-01,PCPI_IX,185.5504,IS,M
2022-03-01,PCPI_IX,187.3073,IS,M
2022-04-01,PCPI_IX,189.6122,IS,M
2022-05-01,PCPI_IX,191.0773,IS,M
2022-06-01,PCPI_IX,193.7558,IS,M
2022-07-01,PCPI_IX,196.0433,IS,M
2022-08-01,PCPI_IX,196.5954,IS,M
2022-09-01,PCPI_IX,196.7887,IS,M
2022-10-01,PCPI_IX,198.1039,IS,M
2022-11-01,PCPI_IX,198.6472,IS,M
2022-12-01,PCPI_IX,199.9596,IS,M
2023-01-01,PCPI_IX,201.6531,IS,M
2023-02-01,PCPI_IX,204.4685,IS,M
2023-03-01,PCPI_IX,205.6793,IS,M
2023-04-01,PCPI_IX,208.3636,IS,M
2023-05-01,PCPI_IX,209.1667,IS,M
2023-06-01,PCPI_IX,210.9481,IS,M
2023-07-01,PCPI_IX,211.0341,IS,M
2023-08-01,PCPI_IX,211.7226,IS,M
2023-09-01,PCPI_IX,212.4603,IS,M
2023-10-01,PCPI_IX,213.7468,IS,M
2023-11-01,PCPI_IX,214.5631,IS,M
2023-12-01,PCPI_IX,215.4591,IS,M
2015-01-01,PCPI_IX,278.9,HN,M
2015-02-01,PCPI_IX,280.7,HN,M
2015-03-01,PCPI_IX,282.6,HN,M
2015-04-01,PCPI_IX,283.3,HN,M
2015-05-01,PCPI_IX,284.5,HN,M
2015-06-01,PCPI_IX,286.1,HN,M
2015-07-01,PCPI_IX,287.1,HN,M
2015-08-01,PCPI_IX,287.2,HN,M
2015-09-01,PCPI_IX,286.6,HN,M
2015-10-01,PCPI_IX,286.8,HN,M
2015-11-01,PCPI_IX,286.6,HN,M
2015-12-01,PCPI_IX,286.6,HN,M
2016-01-01,PCPI_IX,287.5,HN,M
2016-02-01,PCPI_IX,288.9,HN,M
2016-03-01,PCPI_IX,289.6,HN,M
2016-04-01,PCPI_IX,290.2,HN,M
2016-05-01,PCPI_IX,291.2,HN,M
2016-06-01,PCPI_IX,293.1,HN,M
2016-07-01,PCPI_IX,294,HN,M
2016-08-01,PCPI_IX,294.4,HN,M
2016-09-01,PCPI_IX,294.9,HN,M
2016-10-01,PCPI_IX,294.9,HN,M
2016-11-01,PCPI_IX,295.3,HN,M
2016-12-01,PCPI_IX,296.1,HN,M
2017-01-01,PCPI_IX,297.4,HN,M
2017-02-01,PCPI_IX,300,HN,M
2017-03-01,PCPI_IX,301,HN,M
2017-04-01,PCPI_IX,302.1,HN,M
2017-05-01,PCPI_IX,303,HN,M
2017-06-01,PCPI_IX,303.8,HN,M
2017-07-01,PCPI_IX,304.7,HN,M
2017-08-01,PCPI_IX,305.7,HN,M
2017-09-01,PCPI_IX,305.7,HN,M
2017-10-01,PCPI_IX,306.6,HN,M
2017-11-01,PCPI_IX,308.1,HN,M
2017-12-01,PCPI_IX,310.1,HN,M
2018-01-01,PCPI_IX,311,HN,M
2018-02-01,PCPI_IX,313,HN,M
2018-03-01,PCPI_IX,314.1,HN,M
2018-04-01,PCPI_IX,314.8,HN,M
2018-05-01,PCPI_IX,315.1,HN,M
2018-06-01,PCPI_IX,316.4,HN,M
2018-07-01,PCPI_IX,317.6,HN,M
2018-08-01,PCPI_IX,319,HN,M
2018-09-01,PCPI_IX,319.1,HN,M
2018-10-01,PCPI_IX,320.9,HN,M
2018-11-01,PCPI_IX,322.6,HN,M
2018-12-01,PCPI_IX,323.2,HN,M
2019-01-01,PCPI_IX,323.3,HN,M
2019-02-01,PCPI_IX,325.8,HN,M
2019-03-01,PCPI_IX,327.1,HN,M
2019-04-01,PCPI_IX,330.1,HN,M
2019-05-01,PCPI_IX,331.3,HN,M
2019-06-01,PCPI_IX,331.6,HN,M
2019-07-01,PCPI_IX,332.5,HN,M
2019-08-01,PCPI_IX,332.7,HN,M
2019-09-01,PCPI_IX,333.2,HN,M
